code_position,code_fonds,code_titre,description_titre,classe_titre,quantite_actif,cours,valo_titre_cv,actif_net,poids
0125116,012,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,130,55969.610000,7276049.300000,283093007.710000,0.0257019746
0129395,012,9395,OBL ANP du 04/06/2019 à 3.91% 15 ans TRANCH B,OBL,94,61843.000000,5813242.000000,283093007.710000,0.0205347424
0129411,012,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,64,104064.870000,6660151.680000,283093007.710000,0.0235263730
0129425,012,9425,OBL SUB BCP du 26/12/2019 à 3.28% 10ans  Fixe,OBL,52,100108.670000,5205650.840000,283093007.710000,0.0183884826
0129523,012,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,70,98933.120000,6925318.400000,283093007.710000,0.0244630500
0129644,012,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,30,102621.920000,3078657.600000,283093007.710000,0.0108750747
012IE000YYE6WK5,012,IE000YYE6WK5,VANECK DEFENSE ETF,OPC,8250,58.480000,482460.000000,283093007.710000,0.0017042456
012IE00BFXR7892,012,IE00BFXR7892,KRANESHARES CSI CHINA INTRNT,OPC,2930,25.385000,74378.050000,283093007.710000,0.0002627336
012IE00BQQP9F84,012,IE00BQQP9F84,VANECK GOLD MINERS UCITS ETF,OPC,3450,106.140000,366183.000000,283093007.710000,0.0012935078
012US25459Y6941,012,US25459Y6941,DIREXION SHARES DAILY BULL 3X,OPC,2533,152.280000,385725.240000,283093007.710000,0.0013625389
012US46090E1038,012,US46090E1038,INVESCO QQQ TRUST SERIES 1,OPC,20,597.030000,11940.600000,283093007.710000,0.0000421791
012US4642887602,012,US4642887602,i SHARES US AEROSPACE  ETF DJ,OPC,1474,226.180000,333389.320000,283093007.710000,0.0011776671
012US46428Q1094,012,US46428Q1094,iShares Silver Trust,OPC,500,66.690000,33345.000000,283093007.710000,0.0001177881
012US74347X8314,012,US74347X8314,PROSHARES ULTRA PRO QQQ,OPC,200,47.640000,9528.000000,283093007.710000,0.0000336568
012US88636R5110,012,US88636R5110,DEFIANCE DAILY TARGET 2X LONG ORCL ETF,OPC,6000,8.170000,49020.000000,283093007.710000,0.0001731586
012US92189F1066,012,US92189F1066,VANECK GOLD MINERS ETF,OPC,1300,92.440000,120172.000000,283093007.710000,0.0004244965
012XS2239829216,012,XS2239829216,EUROBOND DU 30/09/2020 10 ans (2030),OBL,570,1017.320000,579872.400000,283093007.710000,0.0020483459
015068,015,068,FCP ATTIJARI VALEURS ESG,OPC,97007,175.720000,17046070.040000,1206640178.390000,0.0141268875
015070,015,070,FCP ATTIJARI FIXED INCOME DISTRIBUTION,OPC,365000,108.490000,39598850.000000,1206640178.390000,0.0328174469
015075,015,075,FCP WG MOMENTUM FACTOR FUND,OPC,30000,174.670000,5240100.000000,1206640178.390000,0.0043427196
0151001,015,1001,SONASID,ACT,4813,1985.000000,9553805.000000,1206640178.390000,0.0079176918
0151006,015,1006,SMI,ACT,284,5300.000000,1505200.000000,1206640178.390000,0.0012474307
0151034,015,1034,CTM SA,ACT,609,880.000000,535920.000000,1206640178.390000,0.0004441423
0151035,015,1035,CREDIT EQDOM,ACT,3680,1380.000000,5078400.000000,1206640178.390000,0.0042087112
0151038,015,1038,CDM,ACT,10884,1040.000000,11319360.000000,1206640178.390000,0.0093808910
0151050,015,1050,CIMENTS DU MAROC,ACT,18341,1737.000000,31858317.000000,1206640178.390000,0.0264024997
0151080,015,1080,SAMIR,ACT,39,0.000000,0.000000,1206640178.390000,0.0000000000
0151081,015,1081,BMCI,ACT,8084,629.000000,5084836.000000,1206640178.390000,0.0042140450
0151092,015,1092,WAFA ASSURANCE,ACT,12836,4900.000000,62896400.000000,1206640178.390000,0.0521252326
0151095,015,1095,AFRIQUIA GAZ,ACT,1970,4099.000000,8075030.000000,1206640178.390000,0.0066921607
015110,015,110,ATTIJARI SOLIDARITE,OPC,3490,5420.530000,18917649.700000,1206640178.390000,0.0156779544
0151105,015,1105,MANAGEM,ACT,9410,7550.000000,71045500.000000,1206640178.390000,0.0588787787
015112,015,112,ATTIJARI OBLIGATIONS,OPC,110120,313.500000,34522620.000000,1206640178.390000,0.0286105341
0151145,015,1145,CIH,ACT,65491,400.000000,26196400.000000,1206640178.390000,0.0217102003
0151148,015,1148,ITISSALAT AL MAGHRIB,ACT,443485,106.850000,47386372.250000,1206640178.390000,0.0392713363
0151151,015,1151,ADDOHA,ACT,370025,29.900000,11063747.500000,1206640178.390000,0.0091690528
0151171,015,1171,ATLANTASANAD,ACT,1246,135.000000,168210.000000,1206640178.390000,0.0001394036
0151172,015,1172,SNEP,ACT,1382,458.000000,632956.000000,1206640178.390000,0.0005245607
0151179,015,1179,CMT,ACT,1810,2100.000000,3801000.000000,1206640178.390000,0.0031500691
0151180,015,1180,LABEL VIE,ACT,7282,4280.000000,31166960.000000,1206640178.390000,0.0258295394
0151181,015,1181,ALLIANCES,ACT,29824,498.000000,14852352.000000,1206640178.390000,0.0123088492
0151185,015,1185,DELTA HOLDING,ACT,20718,68.000000,1408824.000000,1206640178.390000,0.0011675593
0151188,015,1188,BCP,ACT,85656,270.000000,23127120.000000,1206640178.390000,0.0191665423
0151200,015,1200,SANLAM  MAROC,ACT,500,2095.000000,1047500.000000,1206640178.390000,0.0008681130
0151203,015,1203,LESIEUR,ACT,167434,344.950000,57756358.300000,1206640178.390000,0.0478654361
0151208,015,1208,JET CONTRACTORS,ACT,1191,2600.000000,3096600.000000,1206640178.390000,0.0025662994
0151224,015,1224,COSUMAR,ACT,80566,202.950000,16350869.700000,1206640178.390000,0.0135507420
0151226,015,1226,TOTALENERGIES MARKETING MAROC,ACT,9071,1598.000000,14495458.000000,1206640178.390000,0.0120130742
0151231,015,1231,SODEP-MARSA MAROC,ACT,57475,901.000000,51784975.000000,1206640178.390000,0.0429166672
0151232,015,1232,LAFARGE-HOLCIM MAROC,ACT,11239,1799.000000,20218961.000000,1206640178.390000,0.0167564129
0151238,015,1238,IMMORENT INVEST,ACT,26688,91.500000,2441952.000000,1206640178.390000,0.0020237616
0151239,015,1239,MUTANDIS,ACT,31650,244.850000,7749502.500000,1206640178.390000,0.0064223806
0151243,015,1243,BANK OF AFRICA,ACT,120492,209.000000,25182828.000000,1206640178.390000,0.0208702051
0151244,015,1244,ATW,ACT,127168,731.000000,92959808.000000,1206640178.390000,0.0770402061
0151246,015,1246,ARADEI CAPITAL,ACT,8867,440.000000,3901480.000000,1206640178.390000,0.0032333417
0151250,015,1250,SOTHEMA,ACT,3592,1730.000000,6214160.000000,1206640178.390000,0.0051499694
0151252,015,1252,TGCC,ACT,28796,834.300000,24024502.800000,1206640178.390000,0.0199102460
0151258,015,1258,AKDITAL,ACT,19306,1119.000000,21603414.000000,1206640178.390000,0.0179037748
0151261,015,1261,HPS (VN 10),ACT,15864,520.000000,8249280.000000,1206640178.390000,0.0068365700
0151262,015,1262,CFG BANK,ACT,21536,230.000000,4953280.000000,1206640178.390000,0.0041050183
0151271,015,1271,CMGP GROUP,ACT,8486,376.000000,3190736.000000,1206640178.390000,0.0026443144
0151275,015,1275,VICENNE,ACT,2062,420.000000,866040.000000,1206640178.390000,0.0007177285
0151276,015,1276,CASH PLUS,ACT,6213,290.000000,1801770.000000,1206640178.390000,0.0014932123
0151278,015,1278,SGTM,ACT,13740,835.000000,11472900.000000,1206640178.390000,0.0095081369
015201808,015,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,1260,119318.130000,150340843.800000,1206640178.390000,0.1245945946
015201822,015,201822,BDT du 27/06/2023 ATYP 14/03/2024 à 4.75 % 15 ans,OBL,180,119665.250000,21539745.000000,1206640178.390000,0.0178510093
015201854,015,201854,BDT du 15/02/2025  30ans à 4.90%  ATYP 04/06/2024,OBL,28,123692.920000,3463401.760000,1206640178.390000,0.0028702855
0155116,015,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,543,55969.610000,30391498.230000,1206640178.390000,0.0251868774
0155129,015,5129,OBLIGATION FT RELEVIUM C1 du 14/01/2022  10 ANS,OBL,202,105780.510000,21367663.020000,1206640178.390000,0.0177083968
0155172,015,5172,OBLIGATION FT CORPORATE SYNTHETIC FUND  2 ANS,OBL,400,100544.530000,40217812.000000,1206640178.390000,0.0333304101
01580129,015,80129,Droit d ' Attribution BOA 1/48  2025,ACT,3,4.350000,13.050000,1206640178.390000,0.0000000108
0159240,015,9240,OBL FEC du 08/12/2014 à 4.32% Révisable 5 ans,OBL,560,26952.890000,15093618.400000,1206640178.390000,0.0125087981
0159411,015,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,64,104064.870000,6660151.680000,1206640178.390000,0.0055195839
0159499,015,9499,OBL SUB CDG CAPITAL  du 09/03/2021 à 3.14% 10 ans,OBL,228,100327.840000,22874747.520000,1206640178.390000,0.0189573892
0159523,015,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,154,98933.120000,15235700.480000,1206640178.390000,0.0126265483
0159644,015,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,114,102621.920000,11698898.880000,1206640178.390000,0.0096954329
015IE000YYE6WK5,015,IE000YYE6WK5,VANECK DEFENSE ETF,OPC,8250,58.480000,482460.000000,1206640178.390000,0.0003998375
015IE00BFXR7892,015,IE00BFXR7892,KRANESHARES CSI CHINA INTRNT,OPC,3100,25.385000,78693.500000,1206640178.390000,0.0000652170
015IE00BQQP9F84,015,IE00BQQP9F84,VANECK GOLD MINERS UCITS ETF,OPC,4750,106.140000,504165.000000,1206640178.390000,0.0004178255
015US25459W4583,015,US25459W4583,DAILY SEMICONDUCTOR BULL3X SHS,OPC,1500,53.250000,79875.000000,1206640178.390000,0.0000661962
015US25459Y6941,015,US25459Y6941,DIREXION SHARES DAILY BULL 3X,OPC,4600,152.280000,700488.000000,1206640178.390000,0.0005805277
015US46090E1038,015,US46090E1038,INVESCO QQQ TRUST SERIES 1,OPC,236,597.030000,140899.080000,1206640178.390000,0.0001167698
015US4642887602,015,US4642887602,i SHARES US AEROSPACE  ETF DJ,OPC,3500,226.180000,791630.000000,1206640178.390000,0.0006560614
015US46428Q1094,015,US46428Q1094,iShares Silver Trust,OPC,4000,66.690000,266760.000000,1206640178.390000,0.0002210767
015US74347X8314,015,US74347X8314,PROSHARES ULTRA PRO QQQ,OPC,1800,47.640000,85752.000000,1206640178.390000,0.0000710668
015US88636R5110,015,US88636R5110,DEFIANCE DAILY TARGET 2X LONG ORCL ETF,OPC,10500,8.170000,85785.000000,1206640178.390000,0.0000710941
015US92189F1066,015,US92189F1066,VANECK GOLD MINERS ETF,OPC,3000,92.440000,277320.000000,1206640178.390000,0.0002298282
015XS1061043367,015,XS1061043367,OBL OCP INTERNATIONAL à 6.875%  30 ANS,OBL,1875,1020.490000,1913418.750000,1206640178.390000,0.0015857410
015XS2080771806,015,XS2080771806,EUROBOND DU 27/11/2019 11 ans (2031),OBL,1600,1003.040000,1604864.000000,1206640178.390000,0.0013300270
015XS2270576965,015,XS2270576965,EUROBOND DU 15/12/2020 SEM (2032),OBL,1418,1004.620000,1424551.160000,1206640178.390000,0.0011805932
015XS3040573191,015,XS3040573191,OBL OCP INTERNATIONAL à 6.70% écheance 01/03/2036,OBL,1021,1029.780000,1051405.380000,1206640178.390000,0.0008713496
015XS3041270664,015,XS3041270664,KINGDOM OF MOROCCO 3 7/8 04/02/29 au 26/03/2025 à 99.775,OBL,1150,1033.970000,1189065.500000,1206640178.390000,0.0009854350
015XS3041322051,015,XS3041322051,KINGDOM OF MOROCCO 4 3/4 04/02/35 au 26/03/2025 à 99.276,OBL,271,1041.640000,282284.440000,1206640178.390000,0.0002339425
016056,016,056,FCP WG MONETAIRE,OPC,45191,1216.920000,54993831.720000,2665007584.690000,0.0206355254
0161001,016,1001,SONASID,ACT,7192,1985.000000,14276120.000000,2665007584.690000,0.0053568778
0161006,016,1006,SMI,ACT,2508,5300.000000,13292400.000000,2665007584.690000,0.0049877532
016100964,016,100964,BSF WAFASALAF du 01/11/2024 à 3.43% 5ANS,TCN,375,101405.280000,38026980.000000,2665007584.690000,0.0142689950
016100999,016,100999,BSF WAFASALAF du 28/07/2025 à 2.90%  5 ANS,TCN,700,99639.700000,69747790.000000,2665007584.690000,0.0261717041
016101000,016,101000,"BSF SAHAMLEASE du 01/08/2025 à 3,00%  5 ans",TCN,400,99651.400000,39860560.000000,2665007584.690000,0.0149570156
0161035,016,1035,CREDIT EQDOM,ACT,7050,1380.000000,9729000.000000,2665007584.690000,0.0036506463
0161036,016,1036,SOCIETE DE BOISSONS DU MAROC,ACT,3619,2209.000000,7994371.000000,2665007584.690000,0.0029997554
0161038,016,1038,CDM,ACT,22986,1040.000000,23905440.000000,2665007584.690000,0.0089701208
0161050,016,1050,CIMENTS DU MAROC,ACT,39235,1737.000000,68151195.000000,2665007584.690000,0.0255726083
0161080,016,1080,SAMIR,ACT,22274,0.000000,0.000000,2665007584.690000,0.0000000000
0161081,016,1081,BMCI,ACT,16569,629.000000,10421901.000000,2665007584.690000,0.0039106459
0161092,016,1092,WAFA ASSURANCE,ACT,14596,4900.000000,71520400.000000,2665007584.690000,0.0268368467
0161095,016,1095,AFRIQUIA GAZ,ACT,5171,4099.000000,21195929.000000,2665007584.690000,0.0079534216
0161096,016,1096,AUTO-HALL,ACT,67904,90.210000,6125619.840000,2665007584.690000,0.0022985375
0161105,016,1105,MANAGEM,ACT,13742,7550.000000,103752100.000000,2665007584.690000,0.0389312588
0161145,016,1145,CIH,ACT,100791,400.000000,40316400.000000,2665007584.690000,0.0151280620
0161146,016,1146,RISMA,ACT,19525,370.000000,7224250.000000,2665007584.690000,0.0027107803
0161148,016,1148,ITISSALAT AL MAGHRIB,ACT,1048739,106.850000,112057762.150000,2665007584.690000,0.0420478211
0161151,016,1151,ADDOHA,ACT,580665,29.900000,17361883.500000,2665007584.690000,0.0065147595
0161157,016,1157,INVOLYS,ACT,13,176.500000,2294.500000,2665007584.690000,0.0000008610
0161167,016,1167,M2M,ACT,70,467.950000,32756.500000,2665007584.690000,0.0000122913
0161171,016,1171,ATLANTASANAD,ACT,20416,135.000000,2756160.000000,2665007584.690000,0.0010342034
0161172,016,1172,SNEP,ACT,6547,458.000000,2998526.000000,2665007584.690000,0.0011251473
0161179,016,1179,CMT,ACT,5766,2100.000000,12108600.000000,2665007584.690000,0.0045435518
0161180,016,1180,LABEL VIE,ACT,14050,4280.000000,60134000.000000,2665007584.690000,0.0225642885
0161181,016,1181,ALLIANCES,ACT,38577,498.000000,19211346.000000,2665007584.690000,0.0072087397
0161185,016,1185,DELTA HOLDING,ACT,95335,68.000000,6482780.000000,2665007584.690000,0.0024325559
0161188,016,1188,BCP,ACT,205020,270.000000,55355400.000000,2665007584.690000,0.0207711979
0161203,016,1203,LESIEUR,ACT,539145,344.950000,185978067.750000,2665007584.690000,0.0697851927
0161208,016,1208,JET CONTRACTORS,ACT,3293,2600.000000,8561800.000000,2665007584.690000,0.0032126738
0161210,016,1210,S2M,ACT,2459,556.000000,1367204.000000,2665007584.690000,0.0005130207
0161220,016,1220,TAQA MOROCCO,ACT,1187,1945.000000,2308715.000000,2665007584.690000,0.0008663071
0161224,016,1224,COSUMAR,ACT,235650,202.950000,47825167.500000,2665007584.690000,0.0179456028
0161226,016,1226,TOTALENERGIES MARKETING MAROC,ACT,21382,1598.000000,34168436.000000,2665007584.690000,0.0128211402
0161231,016,1231,SODEP-MARSA MAROC,ACT,188472,901.000000,169813272.000000,2665007584.690000,0.0637196205
0161232,016,1232,LAFARGE-HOLCIM MAROC,ACT,25761,1799.000000,46344039.000000,2665007584.690000,0.0173898338
0161238,016,1238,IMMORENT INVEST,ACT,21557,91.500000,1972465.500000,2665007584.690000,0.0007401350
0161239,016,1239,MUTANDIS,ACT,38057,244.850000,9318256.450000,2665007584.690000,0.0034965215
0161243,016,1243,BANK OF AFRICA,ACT,281900,209.000000,58917100.000000,2665007584.690000,0.0221076669
0161244,016,1244,ATW,ACT,402222,731.000000,294024282.000000,2665007584.690000,0.1103277468
0161246,016,1246,ARADEI CAPITAL,ACT,5653,440.000000,2487320.000000,2665007584.690000,0.0009333257
0161250,016,1250,SOTHEMA,ACT,3587,1730.000000,6205510.000000,2665007584.690000,0.0023285149
0161252,016,1252,TGCC,ACT,74917,834.300000,62503253.100000,2665007584.690000,0.0234533115
0161258,016,1258,AKDITAL,ACT,40594,1119.000000,45424686.000000,2665007584.690000,0.0170448618
0161261,016,1261,HPS (VN 10),ACT,34142,520.000000,17753840.000000,2665007584.690000,0.0066618347
0161271,016,1271,CMGP GROUP,ACT,38595,376.000000,14511720.000000,2665007584.690000,0.0054452828
0161275,016,1275,VICENNE,ACT,2062,420.000000,866040.000000,2665007584.690000,0.0003249672
0161276,016,1276,CASH PLUS,ACT,3454,290.000000,1001660.000000,2665007584.690000,0.0003758563
0161278,016,1278,SGTM,ACT,37378,835.000000,31210630.000000,2665007584.690000,0.0117112725
016153125,016,153125,CD CIH du 23/10/2025  à  2.95%   5 ans  Fixe,TCN,400,99740.350000,39896140.000000,2665007584.690000,0.0149703664
016201379,016,201379,BDT DU 05/08/2015 15 ANS à 4%,OBL,416,106747.260000,44406860.160000,2665007584.690000,0.0166629395
016201432,016,201432,BDT du 16/05/2016 15 ans à 3.2%,OBL,600,103173.400000,61904040.000000,2665007584.690000,0.0232284667
0162185,016,2185,OBL OCP PERPET du 14/05/18 Révis 10 ans 4.03%,OBL,630,104313.370000,65717423.100000,2665007584.690000,0.0246593756
0165061,016,5061,OBLIGATION FT MIFTAH A2 du 15/11/2017 à 4.03%,OBL,140,77495.180000,10849325.200000,2665007584.690000,0.0040710298
0165107,016,5107,OBL MIFTAH A2 du 09/12/2019 DU 3.51% AMORT,OBL,147,100155.000000,14722785.000000,2665007584.690000,0.0055244815
0165116,016,5116,OBLIGATION A1 MIFTTAH 11/06/2021 12 ANS AMORT,OBL,517,55969.610000,28936288.370000,2665007584.690000,0.0108578634
0165122,016,5122,OBLIGATION FT HYPOTHECA du  06/08/2021  12 ANS AMORT,OBL,180,43611.790000,7850122.200000,2665007584.690000,0.0029456285
0165172,016,5172,OBLIGATION FT CORPORATE SYNTHETIC FUND  2 ANS,OBL,850,100544.530000,85462850.500000,2665007584.690000,0.0320685206
01680047,016,80047,Droit d'attribution AUTO NEJMA Exercice 2000,ACT,1,865.200000,865.200000,2665007584.690000,0.0000003247
01680129,016,80129,Droit d ' Attribution BOA 1/48  2025,ACT,3,4.350000,13.050000,2665007584.690000,0.0000000049
0169363,016,9363,OBL OCP PERPET du 14/05/2018 Révis 15 ans à 4.72%,OBL,280,107469.450000,30091446.000000,2665007584.690000,0.0112913172
0169411,016,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,297,104064.870000,30907266.390000,2665007584.690000,0.0115974403
0169444,016,9444,OBL AL MADA du 11/05/2020 à 3.44%  10 ans,OBL,280,102493.580000,28698202.400000,2665007584.690000,0.0107685256
0169523,016,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,350,98933.120000,34626592.000000,2665007584.690000,0.0129930557
0169534,016,9534,"OBL TMSA Participations du 15/03/2022 à 3,70%  15 ans",OBL,1680,99046.000000,166397280.000000,2665007584.690000,0.0624378261
0169637,016,9637,OBL SUB BMCI  du 24/09/2024 à 4.16% 10ANS  FIXE,OBL,996,103976.020000,103560115.920000,2665007584.690000,0.0388592200
0169647,016,9647,OBL OCP ORD SUB Fixe  DU 16/12/2024  30 ANS,OBL,76,107089.530000,8138804.280000,2665007584.690000,0.0030539516
0169743,016,9743,OBL ORD CMGP du 17/11/2025 à 3.81%  FIXE 7 ANS,OBL,400,99259.290000,39703716.000000,2665007584.690000,0.0148981625
0169753,016,9753,OBL OCP ORD NUTRICROPS DU 15/12/2025 FIXE 30 ANS,OBL,2000,98187.450000,196374900.000000,2665007584.690000,0.0736864319
0171001,017,1001,SONASID,ACT,736,1985.000000,1460960.000000,624109738.440000,0.0023408704
0171006,017,1006,SMI,ACT,427,5300.000000,2263100.000000,624109738.440000,0.0036261251
0171035,017,1035,CREDIT EQDOM,ACT,329,1380.000000,454020.000000,624109738.440000,0.0007274682
0171036,017,1036,SOCIETE DE BOISSONS DU MAROC,ACT,819,2209.000000,1809171.000000,624109738.440000,0.0028988027
0171038,017,1038,CDM,ACT,4699,1040.000000,4886960.000000,624109738.440000,0.0078302896
0171050,017,1050,CIMENTS DU MAROC,ACT,9253,1737.000000,16072461.000000,624109738.440000,0.0257526201
0171080,017,1080,SAMIR,ACT,4842,0.000000,0.000000,624109738.440000,0.0000000000
0171095,017,1095,AFRIQUIA GAZ,ACT,800,4099.000000,3279200.000000,624109738.440000,0.0052542042
0171105,017,1105,MANAGEM,ACT,2710,7550.000000,20460500.000000,624109738.440000,0.0327834974
0171145,017,1145,CIH,ACT,21192,400.000000,8476800.000000,624109738.440000,0.0135822268
0171148,017,1148,ITISSALAT AL MAGHRIB,ACT,213169,106.850000,22777107.650000,624109738.440000,0.0364953569
0171151,017,1151,ADDOHA,ACT,26265,29.900000,785323.500000,624109738.440000,0.0012583100
0171172,017,1172,SNEP,ACT,2175,458.000000,996150.000000,624109738.440000,0.0015961135
0171179,017,1179,CMT,ACT,104,2100.000000,218400.000000,624109738.440000,0.0003499385
0171180,017,1180,LABEL VIE,ACT,2625,4280.000000,11235000.000000,624109738.440000,0.0180016419
0171181,017,1181,ALLIANCES,ACT,6332,498.000000,3153336.000000,624109738.440000,0.0050525345
0171185,017,1185,DELTA HOLDING,ACT,18467,68.000000,1255756.000000,624109738.440000,0.0020120756
0171188,017,1188,BCP,ACT,37646,270.000000,10164420.000000,624109738.440000,0.0162862705
0171208,017,1208,JET CONTRACTORS,ACT,416,2600.000000,1081600.000000,624109738.440000,0.0017330286
0171224,017,1224,COSUMAR,ACT,39193,202.950000,7954219.350000,624109738.440000,0.0127449050
0171226,017,1226,TOTALENERGIES MARKETING MAROC,ACT,3032,1598.000000,4845136.000000,624109738.440000,0.0077632758
0171231,017,1231,SODEP-MARSA MAROC,ACT,28128,901.000000,25343328.000000,624109738.440000,0.0406071664
0171239,017,1239,MUTANDIS,ACT,9585,244.850000,2346887.250000,624109738.440000,0.0037603759
0171243,017,1243,BANK OF AFRICA,ACT,42831,209.000000,8951679.000000,624109738.440000,0.0143431170
0171244,017,1244,ATW,ACT,64649,731.000000,47258419.000000,624109738.440000,0.0757213293
0171246,017,1246,ARADEI CAPITAL,ACT,7452,440.000000,3278880.000000,624109738.440000,0.0052536915
0171250,017,1250,SOTHEMA,ACT,702,1730.000000,1214460.000000,624109738.440000,0.0019459078
0171252,017,1252,TGCC,ACT,10255,834.300000,8555746.500000,624109738.440000,0.0137087214
0171258,017,1258,AKDITAL,ACT,8347,1119.000000,9340293.000000,624109738.440000,0.0149657863
0171261,017,1261,HPS (VN 10),ACT,6006,520.000000,3123120.000000,624109738.440000,0.0050041200
0171271,017,1271,CMGP GROUP,ACT,8324,376.000000,3129824.000000,624109738.440000,0.0050148617
0171275,017,1275,VICENNE,ACT,2062,420.000000,866040.000000,624109738.440000,0.0013876406
0171276,017,1276,CASH PLUS,ACT,3026,290.000000,877540.000000,624109738.440000,0.0014060668
